PokemonName,MoveName,Level
Pineco,Natural Gift,23
Pineco,Spikes,28
Pineco,Payback,31
Pineco,Explosion,34
Pineco,Iron Defense,39
Pineco,Gyro Ball,42
Pineco,Double-Edge,45
Forretress,Self-Destruct,6
Forretress,Bug Bite,9
Forretress,Take Down,12
Forretress,Rapid Spin,17
Forretress,Bide,20
Forretress,Natural Gift,23
Forretress,Spikes,28
Forretress,Mirror Shot,31
Forretress,Autotomize,32
Forretress,Payback,36
Forretress,Explosion,42
Forretress,Iron Defense,46
Forretress,Gyro Ball,50
Forretress,Double-Edge,56
Forretress,Magnet Rise,60
Forretress,Zap Cannon,64
Forretress,Heavy Slam,70
Surskit,Bubble,1
Surskit,Quick Attack,7
Surskit,Sweet Scent,13
Surskit,Water Sport,19
Surskit,Bubble Beam,25
Surskit,Agility,31
Surskit,Haze,37
Surskit,Mist,37
Surskit,Baton Pass,43
Surskit,Sticky Web,46
Masquerain,Quick Attack,7
Masquerain,Sweet Scent,13
Masquerain,Water Sport,19
Masquerain,Gust,22
Masquerain,Scary Face,26
Masquerain,Stun Spore,33
Masquerain,Silver Wind,40
Masquerain,Air Slash,47
Masquerain,Whirlwind,54
Masquerain,Bug Buzz,61
Masquerain,Quiver Dance,68
Kricketot,Bide,1
Kricketot,Growl,1
Kricketot,Struggle Bug,6
Kricketot,Bug Bite,16
Kricketune,Fury Cutter,10
Kricketune,Leech Life,14
Kricketune,Sing,18
Kricketune,Focus Energy,22
Kricketune,Slash,26
Kricketune,X-Scissor,30
Kricketune,Screech,34
Kricketune,Taunt,38
Kricketune,Night Slash,42
Kricketune,Sticky Web,44
Kricketune,Bug Buzz,46
Kricketune,Perish Song,50
Combee,Gust,1
Combee,Sweet Scent,1
Combee,Bug Bite,13
Combee,Bug Buzz,29
Vespiquen,Fury Cutter,5
Vespiquen,Pursuit,9
Vespiquen,Fury Swipes,13
Vespiquen,Defend Order,17
Vespiquen,Slash,21
Vespiquen,Power Gem,25
Vespiquen,Heal Order,29
Vespiquen,Toxic,33
Vespiquen,Air Slash,37
Vespiquen,Captivate,41
Vespiquen,Attack Order,45
Vespiquen,Swagger,49
Vespiquen,Destiny Bond,53
Vespiquen,Fell Stinger,57
Dwebble,Fury Cutter,1
Dwebble,Rock Blast,5
Dwebble,Withdraw,7
Dwebble,Sand Attack,11
Dwebble,Feint Attack,13
Dwebble,Smack Down,17
Dwebble,Rock Polish,19
Dwebble,Bug Bite,23
Dwebble,Stealth Rock,24
Dwebble,Rock Slide,29
Dwebble,Slash,31
Dwebble,X-Scissor,35
Dwebble,Shell Smash,37
Dwebble,Flail,41
Dwebble,Rock Wrecker,43
Crustle,Rock Blast,5
Crustle,Withdraw,7
Crustle,Sand Attack,11
Crustle,Feint Attack,13
Crustle,Smack Down,17
Crustle,Rock Polish,19
Crustle,Bug Bite,23
Crustle,Stealth Rock,24
Crustle,Rock Slide,29
Crustle,Slash,31
Crustle,X-Scissor,38
Crustle,Shell Smash,43
Crustle,Flail,50
Crustle,Rock Wrecker,55
Karrablast,Peck,1
Karrablast,Leer,4
Karrablast,Endure,8
Karrablast,Fury Cutter,13
Karrablast,Fury Attack,16
Karrablast,Headbutt,20
Karrablast,False Swipe,25
Karrablast,Bug Buzz,28
Karrablast,Slash,32
Karrablast,Take Down,37
Karrablast,Scary Face,40
Karrablast,X-Scissor,44
Karrablast,Flail,49
Karrablast,Swords Dance,52
Karrablast,Double-Edge,56
Escavalier,Leer,4
Escavalier,Quick Guard,8
Escavalier,Twineedle,13
Escavalier,Fury Attack,16
Escavalier,Headbutt,20
Escavalier,False Swipe,25
Escavalier,Bug Buzz,28
Escavalier,Slash,32
Escavalier,Iron Head,37
Escavalier,Iron Defense,40
Escavalier,X-Scissor,44
Escavalier,Reversal,49
Escavalier,Swords Dance,52
Escavalier,Giga Impact,56
Escavalier,Fell Stinger,60
Shelmet,Leech Life,1
Shelmet,Acid,4
Shelmet,Bide,8
Shelmet,Curse,13
Shelmet,Struggle Bug,16
Shelmet,Mega Drain,20
Shelmet,Yawn,25
Shelmet,Protect,28
Shelmet,Acid Armor,32
Shelmet,Giga Drain,37
Shelmet,Body Slam,40
Shelmet,Bug Buzz,44
Shelmet,Recover,49
Shelmet,Guard Swap,52
Shelmet,Final Gambit,56
Accelgor,Acid Spray,4
Accelgor,Double Team,8
Accelgor,Quick Attack,13
Accelgor,Struggle Bug,16
Accelgor,Mega Drain,20
Accelgor,Swift,25
Accelgor,Me First,28
Accelgor,Agility,32
Accelgor,Giga Drain,37
Accelgor,U-Turn,40
Accelgor,Bug Buzz,44
Accelgor,Recover,49
Accelgor,Power Swap,52
Accelgor,Final Gambit,56
Joltik,Leech Life,1
Joltik,Spider Web,1
Joltik,String Shot,1
Joltik,Thunder Wave,4
Joltik,Screech,7
Joltik,Fury Cutter,12
Joltik,Electroweb,15
Joltik,Bug Bite,18
Joltik,Gastro Acid,23
Joltik,Slash,26
Joltik,Electro Ball,29
Joltik,Signal Beam,34
Joltik,Agility,37
Joltik,Sucker Punch,40
Joltik,Discharge,45
Joltik,Bug Buzz,48
Galvantula,Thunder Wave,4
Galvantula,Screech,7
Galvantula,Fury Cutter,12
Galvantula,Electroweb,15
Galvantula,Bug Bite,18
Galvantula,Gastro Acid,23
Galvantula,Slash,26
Galvantula,Electro Ball,29
Galvantula,Signal Beam,34
Galvantula,Agility,40
Galvantula,Sucker Punch,46
Galvantula,Discharge,54
Galvantula,Bug Buzz,60
Galvantula,Sticky Web,65
Scyther,Leer,1
Scyther,Quick Attack,1
Scyther,Focus Energy,5
Scyther,Pursuit,9
Scyther,False Swipe,13
Scyther,Agility,17
Scyther,Wing Attack,21
Scyther,Fury Cutter,25
Scyther,Slash,29
Scyther,Razor Wind,33
Scyther,Double Team,37
Scyther,X-Scissor,41
Scyther,Night Slash,45
Scyther,Double Hit,49
Scyther,Air Slash,53
Scyther,Swords Dance,57
Scyther,Feint,61
Scizor,Focus Energy,5
Scizor,Pursuit,9
Scizor,False Swipe,13
Scizor,Agility,17
Scizor,Metal Claw,21
Scizor,Fury Cutter,25
Scizor,Slash,29
Scizor,Razor Wind,33
Scizor,Iron Defense,37
Scizor,X-Scissor,41
Scizor,Night Slash,45
Scizor,Double Hit,49
Scizor,Iron Head,53
Scizor,Swords Dance,57
Scizor,Feint,61
Larvesta,Ember,1
Larvesta,String Shot,1
Larvesta,Leech Life,5
Larvesta,Take Down,10
Larvesta,Flame Charge,15
Larvesta,Bug Bite,20
Larvesta,Double-Edge,25
Larvesta,Flame Wheel,30
Larvesta,Bug Buzz,35
Larvesta,Amnesia,40
Larvesta,Thrash,45
Larvesta,Flare Blitz,50
Volcarona,Leech Life,5
Volcarona,Gust,10
Volcarona,Fire Spin,15
Volcarona,Whirlwind,20
Volcarona,Silver Wind,25
Volcarona,Quiver Dance,30
Volcarona,Heat Wave,30
Volcarona,Bug Buzz,35
Volcarona,Rage Powder,40
Volcarona,Hurricane,45
Volcarona,Fiery Dance,50
Spearow,Growl,1
Spearow,Peck,1
Spearow,Leer,5
Spearow,Fury Attack,9
Spearow,Pursuit,13
Spearow,Aerial Ace,17
Spearow,Mirror Move,21
Spearow,Agility,25
Spearow,Assurance,29
Spearow,Roost,33
Spearow,Drill Peck,37
Fearow,Leer,5
Fearow,Fury Attack,9
Fearow,Pursuit,13
Fearow,Aerial Ace,17
Fearow,Mirror Move,23
Fearow,Agility,29
Fearow,Assurance,35
Fearow,Roost,41
Fearow,Drill Peck,47
Fearow,Drill Run,53
Doduo,Growl,1
Doduo,Peck,1
Doduo,Quick Attack,5
Doduo,Rage,10
Doduo,Fury Attack,14
Doduo,Pursuit,19
Doduo,Uproar,23
Doduo,Acupressure,28
Doduo,Double Hit,32
Doduo,Agility,37
Doduo,Drill Peck,41
Doduo,Endeavor,46
Doduo,Thrash,50
Dodrio,Quick Attack,5
Dodrio,Rage,10
Dodrio,Fury Attack,14
Dodrio,Pursuit,19
Dodrio,Uproar,23
Dodrio,Acupressure,28
Dodrio,Tri Attack,34
Dodrio,Agility,41
Dodrio,Drill Peck,47
Dodrio,Endeavor,54
Dodrio,Thrash,60
Hoothoot,Growl,1
Hoothoot,Tackle,1
Hoothoot,Foresight,1
Hoothoot,Hypnosis,5
Hoothoot,Peck,9
Hoothoot,Uproar,13
Hoothoot,Reflect,17
Hoothoot,Confusion,21
Hoothoot,Echoed Voice,25
Hoothoot,Take Down,29
Hoothoot,Air Slash,33
Hoothoot,Zen Headbutt,37
Hoothoot,Synchronoise,41
Hoothoot,Extrasensory,45
Hoothoot,Psycho Shift,49
Hoothoot,Roost,53
Hoothoot,Dream Eater,57
Noctowl,Hypnosis,5
Noctowl,Peck,9
Noctowl,Uproar,13
Noctowl,Reflect,17
Noctowl,Confusion,22
Noctowl,Echoed Voice,27
Noctowl,Take Down,32
Noctowl,Air Slash,37
Noctowl,Zen Headbutt,42
Noctowl,Synchronoise,47
Noctowl,Extrasensory,52
Noctowl,Psycho Shift,57
Noctowl,Roost,62
Noctowl,Dream Eater,67
Taillow,Growl,1
Taillow,Peck,1
Taillow,Focus Energy,4
Taillow,Quick Attack,8
Taillow,Wing Attack,13
Taillow,Double Team,19
Taillow,Endeavor,26
Taillow,Aerial Ace,34
Taillow,Agility,43
Taillow,Air Slash,53
Swellow,Focus Energy,4
Swellow,Quick Attack,8
Swellow,Wing Attack,13
Swellow,Double Team,19
Swellow,Endeavor,28
Swellow,Aerial Ace,38
Swellow,Agility,49
Swellow,Air Slash,61
Rufflet,Leer,1
Rufflet,Peck,1
Rufflet,Fury Attack,5
Rufflet,Wing Attack,10
Rufflet,Hone Claws,14
Rufflet,Scary Face,19
Rufflet,Aerial Ace,23
Rufflet,Slash,28
Rufflet,Defog,32
Rufflet,Tailwind,37
Rufflet,Air Slash,41
Rufflet,Crush Claw,46
Rufflet,Sky Drop,50
Rufflet,Whirlwind,55
Rufflet,Brave Bird,59
Rufflet,Thrash,64
Braviary,Fury Attack,5
Braviary,Wing Attack,10
Braviary,Hone Claws,14
Braviary,Scary Face,19
Braviary,Aerial Ace,23
Braviary,Slash,28
Braviary,Defog,32
Braviary,Tailwind,37
Braviary,Air Slash,41
Braviary,Crush Claw,46
Braviary,Sky Drop,50
Braviary,Superpower,51
Braviary,Whirlwind,57
Braviary,Brave Bird,63
Braviary,Thrash,70
Swablu,Growl,1
Swablu,Peck,1
Swablu,Astonish,4
Swablu,Sing,8
Swablu,Fury Attack,10
Swablu,Safeguard,13
Swablu,Mist,15
Swablu,Round,18
Swablu,Natural Gift,21
Swablu,Take Down,25
Swablu,Refresh,29
Swablu,Mirror Move,34
Swablu,Cotton Guard,39
Swablu,Dragon Pulse,42
Swablu,Perish Song,48
Swablu,Moonblast,50
Altaria,Astonish,4
Altaria,Sing,8
Altaria,Fury Attack,10
Altaria,Safeguard,13
Altaria,Mist,15
Altaria,Round,18
Altaria,Natural Gift,21
Altaria,Take Down,25
Altaria,Refresh,29
Altaria,Dragon Dance,34
Altaria,Dragon Breath,35
Altaria,Cotton Guard,42
Altaria,Dragon Pulse,48
Altaria,Perish Song,57
Altaria,Moonblast,60
Altaria,Sky Attack,64
Ekans,Leer,1
Ekans,Wrap,1
Ekans,Poison Sting,4
Ekans,Bite,9
Ekans,Glare,12
Ekans,Screech,17
Ekans,Acid,20
Ekans,Spit Up,25
Ekans,Stockpile,25
Ekans,Swallow,25
Ekans,Acid Spray,28
Ekans,Mud Bomb,33
Ekans,Gastro Acid,36
Ekans,Belch,38
Ekans,Haze,41
Ekans,Coil,44
Ekans,Gunk Shot,49
Arbok,Poison Sting,4
Arbok,Bite,9
Arbok,Glare,12
Arbok,Screech,17
Arbok,Acid,20
Arbok,Crunch,22
Arbok,Spit Up,27
Arbok,Stockpile,27
Arbok,Swallow,27
Arbok,Acid Spray,34
Arbok,Mud Bomb,39
Arbok,Gastro Acid,44
Arbok,Belch,48
Arbok,Haze,51
Arbok,Coil,56
Arbok,Gunk Shot,63
Stunky,Focus Energy,1
Stunky,Scratch,1
Stunky,Poison Gas,4
Stunky,Screech,7
Stunky,Fury Swipes,10
Stunky,Smokescreen,14
Stunky,Feint,18
Stunky,Slash,22
Stunky,Toxic,27
Stunky,Acid Spray,32
Stunky,Night Slash,37
Stunky,Memento,43
Stunky,Belch,46
Stunky,Explosion,49
Skuntank,Poison Gas,4
Skuntank,Screech,7
Skuntank,Fury Swipes,10
Skuntank,Smokescreen,14
Skuntank,Feint,18
Skuntank,Slash,22
Skuntank,Toxic,27
Skuntank,Acid Spray,32
Skuntank,Flamethrower,35
Skuntank,Night Slash,41
Skuntank,Memento,51
Skuntank,Belch,56
Skuntank,Explosion,61
Grimer,Poison Gas,1
Grimer,Pound,1
Grimer,Harden,4
Grimer,Mud-Slap,7
Grimer,Disable,12
Grimer,Sludge,15
Grimer,Minimize,18
Grimer,Mud Bomb,21
Grimer,Sludge Bomb,26
Grimer,Fling,29
Grimer,Screech,32
Grimer,Sludge Wave,37
Grimer,Acid Armor,40
Grimer,Gunk Shot,43
Grimer,Belch,46
Grimer,Memento,48
Muk,Harden,4
Muk,Mud-Slap,7
Muk,Disable,12
Muk,Sludge,15
Muk,Minimize,18
Muk,Mud Bomb,21
Muk,Sludge Bomb,26
Muk,Fling,29
Muk,Screech,32
Muk,Sludge Wave,37
Muk,Acid Armor,43
Muk,Gunk Shot,49
Muk,Belch,53
Muk,Memento,57
Koffing,Poison Gas,1
Koffing,Tackle,1
Koffing,Smog,4
Koffing,Smokescreen,7
Koffing,Assurance,12
Koffing,Clear Smog,15
Koffing,Sludge,18
Koffing,Self-Destruct,23
Koffing,Haze,26
Koffing,Gyro Ball,29
Koffing,Sludge Bomb,34
Koffing,Explosion,37
Koffing,Destiny Bond,40
Koffing,Belch,42
Koffing,Memento,45
Weezing,Smog,4
Weezing,Smokescreen,7
Weezing,Assurance,12
Weezing,Clear Smog,15
Weezing,Sludge,18
Weezing,Self-Destruct,23
Weezing,Haze,26
Weezing,Double Hit,29
Weezing,Sludge Bomb,34
Weezing,Explosion,40
Weezing,Destiny Bond,46
Weezing,Belch,50
Weezing,Memento,54
Gulpin,Pound,1
Gulpin,Yawn,6
Gulpin,Poison Gas,9
Gulpin,Sludge,14
Gulpin,Amnesia,17
Gulpin,Encore,23
Gulpin,Toxic,28
Gulpin,Acid Spray,34
Gulpin,Spit Up,39
Gulpin,Stockpile,39
Gulpin,Swallow,39
Gulpin,Belch,40
Gulpin,Sludge Bomb,44
Gulpin,Gastro Acid,49
Gulpin,Wring Out,54
Gulpin,Gunk Shot,59
Swalot,Yawn,6
Swalot,Poison Gas,9
Swalot,Sludge,14
Swalot,Amnesia,17
Swalot,Encore,23
Swalot,Body Slam,26
Swalot,Toxic,30
Swalot,Acid Spray,38
Swalot,Spit Up,45
Swalot,Stockpile,45
Swalot,Swallow,45
Swalot,Belch,46
Swalot,Sludge Bomb,52
Swalot,Gastro Acid,59
Swalot,Wring Out,66
Swalot,Gunk Shot,73
Trubbish,Poison Gas,1
Trubbish,Pound,1
Trubbish,Recycle,3
Trubbish,Toxic Spikes,7
Trubbish,Acid Spray,12
Trubbish,Double Slap,14
Trubbish,Sludge,18
Trubbish,Stockpile,23
Trubbish,Swallow,23
Trubbish,Take Down,25
Trubbish,Sludge Bomb,29
Trubbish,Clear Smog,34
Trubbish,Toxic,36
Trubbish,Amnesia,40
Trubbish,Belch,42
Trubbish,Gunk Shot,45
Trubbish,Explosion,47
Garbodor,Recycle,3
Garbodor,Toxic Spikes,7
Garbodor,Acid Spray,12
Garbodor,Double Slap,14
Garbodor,Sludge,18
Garbodor,Stockpile,23
Garbodor,Swallow,23
Garbodor,Body Slam,25
Garbodor,Sludge Bomb,29
Garbodor,Clear Smog,34
Garbodor,Toxic,39
Garbodor,Amnesia,46
Garbodor,Belch,49
Garbodor,Gunk Shot,54
Garbodor,Explosion,59
Skorupi,Bite,1
Skorupi,Poison Sting,1
Skorupi,Leer,1
Skorupi,Knock Off,5
Skorupi,Pin Missile,9
Skorupi,Acupressure,13
Skorupi,Pursuit,16
Skorupi,Bug Bite,20
Skorupi,Poison Fang,23
Skorupi,Venoshock,27
Skorupi,Hone Claws,30
Skorupi,Toxic Spikes,34
Skorupi,Night Slash,38
Skorupi,Scary Face,41
Skorupi,Crunch,45
Skorupi,Fell Stinger,47
Skorupi,Cross Poison,49
Drapion,Knock Off,5
Drapion,Pin Missile,9
Drapion,Acupressure,13
Drapion,Pursuit,16
Drapion,Bug Bite,20
Drapion,Poison Fang,23
Drapion,Venoshock,27
Drapion,Hone Claws,30
Drapion,Toxic Spikes,34
Drapion,Night Slash,38
Drapion,Scary Face,43
Drapion,Crunch,49
Drapion,Fell Stinger,53
Drapion,Cross Poison,57
Croagunk,Astonish,1
Croagunk,Mud-Slap,3
Croagunk,Poison Sting,8
Croagunk,Taunt,10
Croagunk,Pursuit,15
Croagunk,Feint Attack,17
Croagunk,Revenge,22
Croagunk,Swagger,24
Croagunk,Mud Bomb,29
Croagunk,Sucker Punch,31
Croagunk,Venoshock,36
Croagunk,Nasty Plot,38
Croagunk,Poison Jab,43
Croagunk,Sludge Bomb,45
Croagunk,Belch,47
Croagunk,Flatter,50
Toxicroak,Mud-Slap,3
Toxicroak,Poison Sting,8
Toxicroak,Taunt,10
Toxicroak,Pursuit,15
Toxicroak,Feint Attack,17
Toxicroak,Revenge,22
Toxicroak,Swagger,24
Toxicroak,Mud Bomb,29
Toxicroak,Sucker Punch,31
Toxicroak,Venoshock,36
Toxicroak,Nasty Plot,41
Toxicroak,Poison Jab,49
Toxicroak,Sludge Bomb,54
Toxicroak,Belch,58
Toxicroak,Flatter,62
Sandshrew,Scratch,1
Sandshrew,Defense Curl,1
Sandshrew,Sand Attack,3
Sandshrew,Poison Sting,5
Sandshrew,Rollout,7
Sandshrew,Rapid Spin,9
Sandshrew,Swift,11
Sandshrew,Fury Cutter,14
Sandshrew,Magnitude,17
Sandshrew,Fury Swipes,20
Sandshrew,Sand Tomb,23
Sandshrew,Slash,26
Sandshrew,Dig,30
Sandshrew,Gyro Ball,34
Sandshrew,Swords Dance,38
Sandshrew,Sandstorm,42
Sandshrew,Earthquake,46
Sandslash,Sand Attack,3
Sandslash,Poison Sting,5
Sandslash,Rollout,7
Sandslash,Rapid Spin,9
Sandslash,Swift,11
Sandslash,Fury Cutter,14
Sandslash,Magnitude,17
Sandslash,Fury Swipes,20
Sandslash,Sand Tomb,23
Sandslash,Slash,26
Sandslash,Dig,30
Sandslash,Gyro Ball,34
Sandslash,Swords Dance,38
Sandslash,Sandstorm,42
Sandslash,Earthquake,46
Diglett,Sand Attack,1
Diglett,Scratch,1
Diglett,Growl,4
Diglett,Astonish,7
Diglett,Mud-Slap,12
Diglett,Magnitude,15
Diglett,Bulldoze,18
Diglett,Sucker Punch,23
Diglett,Mud Bomb,26
Diglett,Earth Power,29
Diglett,Dig,34
Diglett,Slash,37
Diglett,Earthquake,40
Diglett,Fissure,45
Dugtrio,Growl,4
Dugtrio,Astonish,7
Dugtrio,Mud-Slap,12
Dugtrio,Magnitude,15
Dugtrio,Bulldoze,18
Dugtrio,Sucker Punch,23
Dugtrio,Sand Tomb,26
Dugtrio,Mud Bomb,28
Dugtrio,Earth Power,33
Dugtrio,Dig,40
Dugtrio,Slash,45
Dugtrio,Earthquake,50
Dugtrio,Fissure,57
Cubone,Growl,1
Cubone,Tail Whip,3
Cubone,Bone Club,7
Cubone,Headbutt,11
Cubone,Leer,13
Cubone,Focus Energy,17
Cubone,Bonemerang,21
Cubone,Rage,23
Cubone,False Swipe,27
Cubone,Thrash,31
Cubone,Fling,33
Cubone,Bone Rush,37
Cubone,Endeavor,41
Cubone,Double-Edge,43
Cubone,Retaliate,47
Marowak,Tail Whip,3
Marowak,Bone Club,7
Marowak,Headbutt,11
Marowak,Leer,13
Marowak,Focus Energy,17
Marowak,Bonemerang,21
Marowak,Rage,23
Marowak,False Swipe,27
Marowak,Thrash,33
Marowak,Fling,37
Marowak,Bone Rush,43
Marowak,Endeavor,49
Marowak,Double-Edge,53
Marowak,Retaliate,59
Gligar,Poison Sting,1
Gligar,Sand Attack,4
Gligar,Harden,7
Gligar,Knock Off,10
Gligar,Quick Attack,13
Gligar,Fury Cutter,16
Gligar,Feint Attack,19
Gligar,Acrobatics,22
Gligar,Slash,27
Gligar,U-Turn,30
Gligar,Screech,35
Gligar,X-Scissor,40
Gligar,Sky Uppercut,45
Gligar,Swords Dance,50
Gligar,Guillotine,55
Gliscor,Sand Attack,4
Gliscor,Harden,7
Gliscor,Knock Off,10
Gliscor,Quick Attack,13
Gliscor,Fury Cutter,16
Gliscor,Feint Attack,19
Gliscor,Acrobatics,22
Gliscor,Slash,27
Gliscor,U-Turn,30
Gliscor,Screech,35
Gliscor,X-Scissor,40
Gliscor,Sky Uppercut,45
Gliscor,Swords Dance,50
Gliscor,Guillotine,55
Phanpy,Defense Curl,1
Phanpy,Growl,1
Phanpy,Odor Sleuth,1
Phanpy,Tackle,1
Phanpy,Flail,6
Phanpy,Take Down,10
Phanpy,Rollout,15
Phanpy,Natural Gift,19
Phanpy,Slam,24
Phanpy,Endure,28
Phanpy,Charm,33
Phanpy,Last Resort,37
Phanpy,Double-Edge,42
Donphan,Rapid Spin,6
Donphan,Knock Off,10
Donphan,Rollout,15
Donphan,Magnitude,19
Donphan,Slam,24
Donphan,Fury Attack,25
Donphan,Assurance,31
Donphan,Scary Face,39
Donphan,Earthquake,46
Donphan,Giga Impact,54
Baltoy,Confusion,1
Baltoy,Harden,1
Baltoy,Rapid Spin,4
Baltoy,Mud-Slap,7
Baltoy,Rock Tomb,10
Baltoy,Psybeam,13
Baltoy,Power Trick,17
Baltoy,Ancient Power,21
Baltoy,Self-Destruct,25
Baltoy,Extrasensory,28
Baltoy,Cosmic Power,31
Baltoy,Guard Split,34
Baltoy,Power Split,34
Baltoy,Earth Power,37
Baltoy,Sandstorm,41
Baltoy,Heal Block,45
Baltoy,Explosion,49
Claydol,Rapid Spin,4
Claydol,Mud-Slap,7
Claydol,Rock Tomb,10
Claydol,Psybeam,13
Claydol,Power Trick,17
Claydol,Ancient Power,21
Claydol,Self-Destruct,25
Claydol,Extrasensory,28
Claydol,Cosmic Power,31
Claydol,Guard Split,34
Claydol,Power Split,34
Claydol,Hyper Beam,36
Claydol,Earth Power,40
Claydol,Sandstorm,47
Claydol,Heal Block,54
Claydol,Explosion,61
Hippopotas,Sand Attack,1
Hippopotas,Tackle,1
Hippopotas,Bite,7
Hippopotas,Yawn,13
Hippopotas,Take Down,19
Hippopotas,Sand Tomb,25
Hippopotas,Crunch,31
Hippopotas,Earthquake,37
Hippopotas,Double-Edge,44
Hippopotas,Fissure,50
Hippowdon,Bite,7
Hippowdon,Yawn,13
Hippowdon,Dig,19
Hippowdon,Take Down,19
Hippowdon,Sand Tomb,25
Hippowdon,Crunch,31
Hippowdon,Earthquake,40
Hippowdon,Double-Edge,50
Hippowdon,Fissure,60
Drilbur,Mud Sport,1
Drilbur,Scratch,1
Drilbur,Rapid Spin,5
Drilbur,Mud-Slap,8
Drilbur,Fury Swipes,12
Drilbur,Metal Claw,15
Drilbur,Dig,19
Drilbur,Hone Claws,22
Drilbur,Slash,26
Drilbur,Rock Slide,29
Drilbur,Earthquake,33
Drilbur,Swords Dance,36
Drilbur,Sandstorm,40
Drilbur,Drill Run,43
Drilbur,Fissure,47
Excadrill,Rapid Spin,5
Excadrill,Mud-Slap,8
Excadrill,Fury Swipes,12
Excadrill,Metal Claw,15
Excadrill,Dig,19
Excadrill,Hone Claws,22
Excadrill,Slash,26
Excadrill,Rock Slide,29
Excadrill,Horn Drill,31
Excadrill,Earthquake,36
Excadrill,Swords Dance,42
Excadrill,Sandstorm,49
Excadrill,Drill Run,55
Excadrill,Fissure,62
Golett,Astonish,1
Golett,Defense Curl,1
Golett,Pound,1
Golett,Mud-Slap,5
Golett,Rollout,9
Golett,Shadow Punch,13
Golett,Iron Defense,17
Golett,Mega Punch,21
Golett,Magnitude,25
Golett,Dynamic Punch,30
Golett,Night Shade,35
Golett,Curse,40
Golett,Earthquake,45
Golett,Hammer Arm,50
Golett,Focus Punch,55
Golurk,Mud-Slap,5
Golurk,Rollout,9
Golurk,Shadow Punch,13
Golurk,Iron Defense,17
Golurk,Mega Punch,21
Golurk,Magnitude,25
Golurk,Dynamic Punch,30
Golurk,Night Shade,35
Golurk,Curse,40
Golurk,Heavy Slam,43
Golurk,Earthquake,50
Golurk,Hammer Arm,60
Golurk,Focus Punch,70
Golurk,Phantom Force,75
Bonsly,Copycat,1
Bonsly,Fake Tears,1
Bonsly,Flail,5
Bonsly,Low Kick,8
Bonsly,Rock Throw,12
Bonsly,Slam,15
Bonsly,Feint Attack,19
Bonsly,Rock Tomb,22
Bonsly,Block,26
Bonsly,Rock Slide,29
Bonsly,Mimic,33
Bonsly,Sucker Punch,36
Bonsly,Double-Edge,40
Sudowoodo,Flail,5
Sudowoodo,Low Kick,8
Sudowoodo,Rock Throw,12
Sudowoodo,Mimic,15
Sudowoodo,Slam,15
Sudowoodo,Feint Attack,19
Sudowoodo,Rock Tomb,22
Sudowoodo,Block,26
Sudowoodo,Rock Slide,29
Sudowoodo,Counter,33
Sudowoodo,Sucker Punch,36
Sudowoodo,Double-Edge,40
Sudowoodo,Stone Edge,43
Sudowoodo,Hammer Arm,47
Nosepass,Tackle,1
Nosepass,Harden,4
Nosepass,Block,8
Nosepass,Rock Throw,11
Nosepass,Thunder Wave,15
Nosepass,Rock Blast,18
Nosepass,Rest,22
Nosepass,Spark,25
Nosepass,Rock Slide,29
Nosepass,Power Gem,32
Nosepass,Sandstorm,36
Nosepass,Discharge,39
Nosepass,Earth Power,43
Nosepass,Stone Edge,46
Nosepass,Lock-On,50
Nosepass,Zap Cannon,50
Probopass,Harden,4
Probopass,Block,8
Probopass,Magnet Bomb,11
Probopass,Thunder Wave,15
Probopass,Rock Blast,18
Probopass,Rest,22
Probopass,Spark,25
Probopass,Rock Slide,29
Probopass,Power Gem,32
Probopass,Sandstorm,36
Probopass,Discharge,39
Probopass,Earth Power,43
Probopass,Stone Edge,46
Probopass,Lock-On,50
Probopass,Zap Cannon,50
Onix,Bind,1
Onix,Harden,1
Onix,Mud Sport,1
Onix,Tackle,1
Onix,Curse,4
Onix,Rock Throw,7
Onix,Rock Tomb,10
Onix,Rage,13
Onix,Stealth Rock,16
Onix,Rock Polish,19
Onix,Smack Down,22
Onix,Dragon Breath,25
Onix,Slam,28
Onix,Screech,31
Onix,Rock Slide,34
Onix,Sand Tomb,37
Onix,Iron Tail,40
Onix,Dig,43
Onix,Stone Edge,46
Onix,Double-Edge,49
Onix,Sandstorm,52
Steelix,Curse,4
Steelix,Rock Throw,7
Steelix,Rage,10
Steelix,Rock Tomb,13
Steelix,Stealth Rock,16
Steelix,Autotomize,19
Steelix,Smack Down,22
Steelix,Dragon Breath,25
Steelix,Slam,28
Steelix,Screech,31
Steelix,Rock Slide,34
Steelix,Crunch,37
Steelix,Iron Tail,40
Steelix,Dig,43
Steelix,Stone Edge,46
Steelix,Double-Edge,49
Steelix,Sandstorm,52
Bronzor,Confusion,1
Bronzor,Tackle,1
Bronzor,Hypnosis,5
Bronzor,Imprison,9
Bronzor,Confuse Ray,11
Bronzor,Psywave,15
Bronzor,Iron Defense,19
Bronzor,Feint Attack,21
Bronzor,Safeguard,25
Bronzor,Future Sight,29
Bronzor,Metal Sound,31
Bronzor,Gyro Ball,35
Bronzor,Extrasensory,39
Bronzor,Payback,41
Bronzor,Heal Block,45
Bronzor,Heavy Slam,49
Bronzong,Hypnosis,5
Bronzong,Imprison,9
Bronzong,Confuse Ray,11
Bronzong,Psywave,15
Bronzong,Iron Defense,19
Bronzong,Feint Attack,21
