PokemonName,MoveName
Flygon,Giga Impact
Flygon,Stone Edge
Flygon,Struggle Bug
Flygon,Bulldoze
Flygon,Rock Slide
Flygon,Dragon Tail
Flygon,Swagger
Flygon,Sleep Talk
Flygon,U-Turn
Flygon,Substitute
Flygon,Rock Smash
Flygon,Power-Up Punch
Flygon,Confide
Axew,Cut
Axew,Strength
Axew,Hone Claws
Axew,Dragon Claw
Axew,Roar
Axew,Toxic
Axew,Hidden Power
Axew,Sunny Day
Axew,Taunt
Axew,Protect
Axew,Rain Dance
Axew,Frustration
Axew,Return
Axew,Dig
Axew,Double Team
Axew,Rock Tomb
Axew,Aerial Ace
Axew,Facade
Axew,Rest
Axew,Attract
Axew,Round
Axew,False Swipe
Axew,Fling
Axew,Incinerate
Axew,Payback
Axew,Giga Impact
Axew,Swords Dance
Axew,X-Scissor
Axew,Poison Jab
Axew,Swagger
Axew,Sleep Talk
Axew,Substitute
Axew,Rock Smash
Fraxure,Cut
Fraxure,Strength
Fraxure,Hone Claws
Fraxure,Dragon Claw
Fraxure,Roar
Fraxure,Toxic
Fraxure,Hidden Power
Fraxure,Sunny Day
Fraxure,Taunt
Fraxure,Protect
Fraxure,Rain Dance
Fraxure,Frustration
Fraxure,Return
Fraxure,Dig
Fraxure,Double Team
Fraxure,Rock Tomb
Fraxure,Aerial Ace
Fraxure,Facade
Fraxure,Rest
Fraxure,Attract
Fraxure,Round
Fraxure,False Swipe
Fraxure,Fling
Fraxure,Incinerate
Fraxure,Shadow Claw
Fraxure,Payback
Fraxure,Giga Impact
Fraxure,Swords Dance
Fraxure,X-Scissor
Fraxure,Dragon Tail
Fraxure,Poison Jab
Fraxure,Swagger
Fraxure,Sleep Talk
Fraxure,Substitute
Fraxure,Rock Smash
Haxorus,Cut
Haxorus,Surf
Haxorus,Strength
Haxorus,Hone Claws
Haxorus,Dragon Claw
Haxorus,Roar
Haxorus,Toxic
Haxorus,Hidden Power
Haxorus,Sunny Day
Haxorus,Taunt
Haxorus,Hyper Beam
Haxorus,Protect
Haxorus,Rain Dance
Haxorus,Frustration
Haxorus,Earthquake
Haxorus,Return
Haxorus,Dig
Haxorus,Brick Break
Haxorus,Double Team
Haxorus,Rock Tomb
Haxorus,Aerial Ace
Haxorus,Facade
Haxorus,Rest
Haxorus,Attract
Haxorus,Round
Haxorus,Focus Blast
Haxorus,False Swipe
Haxorus,Fling
Haxorus,Incinerate
Haxorus,Shadow Claw
Haxorus,Payback
Haxorus,Giga Impact
Haxorus,Swords Dance
Haxorus,Bulldoze
Haxorus,Rock Slide
Haxorus,X-Scissor
Haxorus,Dragon Tail
Haxorus,Poison Jab
Haxorus,Grass Knot
Haxorus,Swagger
Haxorus,Sleep Talk
Haxorus,Substitute
Haxorus,Rock Smash
Rattata,Cut
Rattata,Toxic
Rattata,Hidden Power
Rattata,Sunny Day
Rattata,Taunt
Rattata,Ice Beam
Rattata,Blizzard
Rattata,Protect
Rattata,Rain Dance
Rattata,Frustration
Rattata,Thunderbolt
Rattata,Thunder
Rattata,Return
Rattata,Dig
Rattata,Shadow Ball
Rattata,Double Team
Rattata,Facade
Rattata,Rest
Rattata,Attract
Rattata,Thief
Rattata,Round
Rattata,Charge Beam
Rattata,Retaliate
Rattata,Thunder Wave
Rattata,Grass Knot
Rattata,Swagger
Rattata,Sleep Talk
Rattata,U-Turn
Rattata,Substitute
Rattata,Wild Charge
Rattata,Rock Smash
Raticate,Cut
Raticate,Strength
Raticate,Roar
Raticate,Toxic
Raticate,Hidden Power
Raticate,Sunny Day
Raticate,Taunt
Raticate,Ice Beam
Raticate,Blizzard
Raticate,Hyper Beam
Raticate,Protect
Raticate,Rain Dance
Raticate,Frustration
Raticate,Thunderbolt
Raticate,Thunder
Raticate,Return
Raticate,Dig
Raticate,Shadow Ball
Raticate,Double Team
Raticate,Facade
Raticate,Rest
Raticate,Attract
Raticate,Thief
Raticate,Round
Raticate,Charge Beam
Raticate,Retaliate
Raticate,Giga Impact
Raticate,Thunder Wave
Raticate,Swords Dance
Raticate,Grass Knot
Raticate,Swagger
Raticate,Sleep Talk
Raticate,U-Turn
Raticate,Substitute
Raticate,Wild Charge
Raticate,Rock Smash
Sentret,Cut
Sentret,Surf
Sentret,Hone Claws
Sentret,Toxic
Sentret,Hidden Power
Sentret,Sunny Day
Sentret,Ice Beam
Sentret,Protect
Sentret,Rain Dance
Sentret,Frustration
Sentret,Solar Beam
Sentret,Thunderbolt
Sentret,Return
Sentret,Dig
Sentret,Shadow Ball
Sentret,Brick Break
Sentret,Double Team
Sentret,Flamethrower
Sentret,Facade
Sentret,Rest
Sentret,Attract
Sentret,Thief
Sentret,Round
Sentret,Echoed Voice
Sentret,Fling
Sentret,Charge Beam
Sentret,Shadow Claw
Sentret,Retaliate
Sentret,Grass Knot
Sentret,Swagger
Sentret,Sleep Talk
Sentret,U-Turn
Sentret,Substitute
Sentret,Power-Up Punch
Sentret,Confide
Furret,Cut
Furret,Surf
Furret,Strength
Furret,Hone Claws
Furret,Toxic
Furret,Hidden Power
Furret,Sunny Day
Furret,Ice Beam
Furret,Blizzard
Furret,Hyper Beam
Furret,Protect
Furret,Rain Dance
Furret,Frustration
Furret,Solar Beam
Furret,Thunderbolt
Furret,Thunder
Furret,Return
Furret,Dig
Furret,Shadow Ball
Furret,Brick Break
Furret,Double Team
Furret,Flamethrower
Furret,Facade
Furret,Rest
Furret,Attract
Furret,Thief
Furret,Round
Furret,Echoed Voice
Furret,Focus Blast
Furret,Fling
Furret,Charge Beam
Furret,Shadow Claw
Furret,Retaliate
Furret,Giga Impact
Furret,Grass Knot
Furret,Swagger
Furret,Sleep Talk
Furret,U-Turn
Furret,Substitute
Furret,Rock Smash
Furret,Power-Up Punch
Furret,Confide
Zigzagoon,Cut
Zigzagoon,Surf
Zigzagoon,Hone Claws
Zigzagoon,Toxic
Zigzagoon,Hidden Power
Zigzagoon,Sunny Day
Zigzagoon,Ice Beam
Zigzagoon,Blizzard
Zigzagoon,Protect
Zigzagoon,Rain Dance
Zigzagoon,Frustration
Zigzagoon,Thunderbolt
Zigzagoon,Thunder
Zigzagoon,Return
Zigzagoon,Dig
Zigzagoon,Shadow Ball
Zigzagoon,Double Team
Zigzagoon,Flamethrower
Zigzagoon,Facade
Zigzagoon,Rest
Zigzagoon,Attract
Zigzagoon,Thief
Zigzagoon,Round
Zigzagoon,Echoed Voice
Zigzagoon,Fling
Zigzagoon,Charge Beam
Zigzagoon,Retaliate
Zigzagoon,Thunder Wave
Zigzagoon,Grass Knot
Zigzagoon,Swagger
Zigzagoon,Sleep Talk
Zigzagoon,Substitute
Zigzagoon,Rock Smash
Linoone,Cut
Linoone,Surf
Linoone,Strength
Linoone,Hone Claws
Linoone,Roar
Linoone,Toxic
Linoone,Hidden Power
Linoone,Sunny Day
Linoone,Ice Beam
Linoone,Blizzard
Linoone,Hyper Beam
Linoone,Protect
Linoone,Rain Dance
Linoone,Frustration
Linoone,Thunderbolt
Linoone,Thunder
Linoone,Return
Linoone,Dig
Linoone,Shadow Ball
Linoone,Double Team
Linoone,Facade
Linoone,Rest
Linoone,Attract
Linoone,Thief
Linoone,Round
Linoone,Echoed Voice
Linoone,Fling
Linoone,Charge Beam
Linoone,Shadow Claw
Linoone,Retaliate
Linoone,Giga Impact
Linoone,Thunder Wave
Linoone,Grass Knot
Linoone,Swagger
Linoone,Sleep Talk
Linoone,Substitute
Linoone,Rock Smash
Bidoof,Cut
Bidoof,Toxic
Bidoof,Hidden Power
Bidoof,Sunny Day
Bidoof,Taunt
Bidoof,Ice Beam
Bidoof,Blizzard
Bidoof,Protect
Bidoof,Rain Dance
Bidoof,Frustration
Bidoof,Thunderbolt
Bidoof,Thunder
Bidoof,Return
Bidoof,Dig
Bidoof,Shadow Ball
Bidoof,Double Team
Bidoof,Facade
Bidoof,Rest
Bidoof,Attract
Bidoof,Thief
Bidoof,Round
Bidoof,Echoed Voice
Bidoof,Charge Beam
Bidoof,Retaliate
Bidoof,Thunder Wave
Bidoof,Grass Knot
Bidoof,Swagger
Bidoof,Sleep Talk
Bidoof,Substitute
Bidoof,Rock Smash
Bibarel,Cut
Bibarel,Surf
Bibarel,Strength
Bibarel,Waterfall
Bibarel,Dive
Bibarel,Toxic
Bibarel,Hidden Power
Bibarel,Sunny Day
Bibarel,Taunt
Bibarel,Ice Beam
Bibarel,Blizzard
Bibarel,Hyper Beam
Bibarel,Protect
Bibarel,Rain Dance
Bibarel,Frustration
Bibarel,Thunderbolt
Bibarel,Thunder
Bibarel,Return
Bibarel,Dig
Bibarel,Shadow Ball
Bibarel,Double Team
Bibarel,Facade
Bibarel,Rest
Bibarel,Attract
Bibarel,Thief
Bibarel,Round
Bibarel,Echoed Voice
Bibarel,Scald
Bibarel,Fling
Bibarel,Charge Beam
Bibarel,Retaliate
Bibarel,Giga Impact
Bibarel,Thunder Wave
Bibarel,Bulldoze
Bibarel,Grass Knot
Bibarel,Swagger
Bibarel,Sleep Talk
Bibarel,Substitute
Bibarel,Rock Smash
Patrat,Cut
Patrat,Toxic
Patrat,Hidden Power
Patrat,Sunny Day
Patrat,Protect
Patrat,Rain Dance
Patrat,Frustration
Patrat,Thunderbolt
Patrat,Return
Patrat,Dig
Patrat,Shadow Ball
Patrat,Double Team
Patrat,Facade
Patrat,Rest
Patrat,Attract
Patrat,Round
Patrat,Fling
Patrat,Retaliate
Patrat,Swords Dance
Patrat,Grass Knot
Patrat,Swagger
Patrat,Sleep Talk
Patrat,Substitute
Watchog,Cut
Watchog,Strength
Watchog,Toxic
Watchog,Hidden Power
Watchog,Sunny Day
Watchog,Hyper Beam
Watchog,Light Screen
Watchog,Protect
Watchog,Rain Dance
Watchog,Frustration
Watchog,Thunderbolt
Watchog,Thunder
Watchog,Return
Watchog,Dig
Watchog,Shadow Ball
Watchog,Double Team
Watchog,Flamethrower
Watchog,Facade
Watchog,Rest
Watchog,Attract
Watchog,Round
Watchog,Focus Blast
Watchog,Fling
Watchog,Retaliate
Watchog,Giga Impact
Watchog,Flash
Watchog,Thunder Wave
Watchog,Swords Dance
Watchog,Psych Up
Watchog,Dream Eater
Watchog,Grass Knot
Watchog,Swagger
Watchog,Sleep Talk
Watchog,Substitute
Watchog,Rock Smash
Watchog,Power-Up Punch
Watchog,Confide
Meowth,Cut
Meowth,Hone Claws
Meowth,Toxic
Meowth,Hidden Power
Meowth,Sunny Day
Meowth,Taunt
Meowth,Protect
Meowth,Rain Dance
Meowth,Frustration
Meowth,Thunderbolt
Meowth,Thunder
Meowth,Return
Meowth,Dig
Meowth,Shadow Ball
Meowth,Double Team
Meowth,Aerial Ace
Meowth,Torment
Meowth,Facade
Meowth,Rest
Meowth,Attract
Meowth,Thief
Meowth,Round
Meowth,Echoed Voice
Meowth,Shadow Claw
Meowth,Payback
Meowth,Retaliate
Meowth,Flash
Meowth,Psych Up
Meowth,Dream Eater
Meowth,Swagger
Meowth,Sleep Talk
Meowth,U-Turn
Meowth,Substitute
Meowth,Dark Pulse
Persian,Cut
Persian,Hone Claws
Persian,Roar
Persian,Toxic
Persian,Hidden Power
Persian,Sunny Day
Persian,Taunt
Persian,Hyper Beam
Persian,Protect
Persian,Rain Dance
Persian,Frustration
Persian,Thunderbolt
Persian,Thunder
Persian,Return
Persian,Dig
Persian,Shadow Ball
Persian,Double Team
Persian,Aerial Ace
Persian,Torment
Persian,Facade
Persian,Rest
Persian,Attract
Persian,Thief
Persian,Round
Persian,Echoed Voice
Persian,Embargo
Persian,Shadow Claw
Persian,Payback
Persian,Retaliate
Persian,Giga Impact
Persian,Flash
Persian,Psych Up
Persian,Dream Eater
Persian,Swagger
Persian,Sleep Talk
Persian,U-Turn
Persian,Substitute
Persian,Dark Pulse
Skitty,Calm Mind
Skitty,Toxic
Skitty,Hidden Power
Skitty,Sunny Day
Skitty,Ice Beam
Skitty,Blizzard
Skitty,Protect
Skitty,Rain Dance
Skitty,Safeguard
Skitty,Frustration
Skitty,Solar Beam
Skitty,Thunderbolt
Skitty,Thunder
Skitty,Return
Skitty,Dig
Skitty,Shadow Ball
Skitty,Double Team
Skitty,Facade
Skitty,Rest
Skitty,Attract
Skitty,Round
Skitty,Echoed Voice
Skitty,Charge Beam
Skitty,Payback
Skitty,Retaliate
Skitty,Flash
Skitty,Thunder Wave
Skitty,Psych Up
Skitty,Dream Eater
Skitty,Grass Knot
Skitty,Swagger
Skitty,Sleep Talk
Skitty,Substitute
Skitty,Wild Charge
Delcatty,Strength
Delcatty,Calm Mind
Delcatty,Toxic
Delcatty,Hidden Power
Delcatty,Sunny Day
Delcatty,Ice Beam
Delcatty,Blizzard
Delcatty,Hyper Beam
Delcatty,Protect
Delcatty,Rain Dance
Delcatty,Safeguard
Delcatty,Frustration
Delcatty,Solar Beam
Delcatty,Thunderbolt
Delcatty,Thunder
Delcatty,Return
Delcatty,Dig
Delcatty,Shadow Ball
Delcatty,Double Team
Delcatty,Facade
Delcatty,Rest
Delcatty,Attract
Delcatty,Round
Delcatty,Echoed Voice
Delcatty,Charge Beam
Delcatty,Payback
Delcatty,Retaliate
Delcatty,Giga Impact
Delcatty,Flash
Delcatty,Thunder Wave
Delcatty,Psych Up
Delcatty,Dream Eater
Delcatty,Grass Knot
Delcatty,Swagger
Delcatty,Sleep Talk
Delcatty,Substitute
Delcatty,Wild Charge
Delcatty,Rock Smash
Glameow,Cut
Glameow,Hone Claws
Glameow,Toxic
Glameow,Hidden Power
Glameow,Sunny Day
Glameow,Taunt
Glameow,Protect
Glameow,Rain Dance
Glameow,Frustration
Glameow,Thunderbolt
Glameow,Thunder
Glameow,Return
Glameow,Dig
Glameow,Shadow Ball
Glameow,Double Team
Glameow,Aerial Ace
Glameow,Torment
Glameow,Facade
Glameow,Rest
Glameow,Attract
Glameow,Thief
Glameow,Round
Glameow,Echoed Voice
Glameow,Shadow Claw
Glameow,Payback
Glameow,Retaliate
Glameow,Flash
Glameow,Psych Up
Glameow,Dream Eater
Glameow,Swagger
Glameow,Sleep Talk
Glameow,U-Turn
Glameow,Substitute
Purugly,Cut
Purugly,Hone Claws
Purugly,Roar
Purugly,Toxic
Purugly,Hidden Power
Purugly,Sunny Day
Purugly,Taunt
Purugly,Hyper Beam
Purugly,Protect
Purugly,Rain Dance
Purugly,Frustration
Purugly,Thunderbolt
Purugly,Thunder
Purugly,Return
Purugly,Dig
Purugly,Shadow Ball
Purugly,Double Team
Purugly,Aerial Ace
Purugly,Torment
Purugly,Facade
Purugly,Rest
Purugly,Attract
Purugly,Thief
Purugly,Round
Purugly,Echoed Voice
Purugly,Shadow Claw
Purugly,Payback
Purugly,Retaliate
Purugly,Giga Impact
Purugly,Flash
Purugly,Psych Up
Purugly,Bulldoze
Purugly,Dream Eater
Purugly,Swagger
Purugly,Sleep Talk
Purugly,U-Turn
Purugly,Substitute
Minccino,Calm Mind
Minccino,Toxic
Minccino,Hidden Power
Minccino,Sunny Day
Minccino,Protect
Minccino,Rain Dance
Minccino,Safeguard
Minccino,Frustration
Minccino,Thunderbolt
Minccino,Return
Minccino,Dig
Minccino,Double Team
Minccino,Facade
Minccino,Rest
Minccino,Attract
Minccino,Thief
Minccino,Round
Minccino,Echoed Voice
Minccino,Fling
Minccino,Retaliate
Minccino,Thunder Wave
Minccino,Grass Knot
Minccino,Swagger
Minccino,Sleep Talk
Minccino,U-Turn
Minccino,Substitute
Minccino,Dazzling Gleam
Cinccino,Calm Mind
Cinccino,Toxic
Cinccino,Hidden Power
Cinccino,Sunny Day
Cinccino,Hyper Beam
Cinccino,Light Screen
Cinccino,Protect
Cinccino,Rain Dance
Cinccino,Safeguard
Cinccino,Frustration
Cinccino,Thunderbolt
Cinccino,Thunder
Cinccino,Return
Cinccino,Dig
Cinccino,Double Team
Cinccino,Facade
Cinccino,Rest
Cinccino,Attract
Cinccino,Round
Cinccino,Echoed Voice
Cinccino,Focus Blast
Cinccino,Fling
Cinccino,Retaliate
Cinccino,Giga Impact
Cinccino,Thunder Wave
Cinccino,Grass Knot
Cinccino,Swagger
Cinccino,Sleep Talk
Cinccino,U-Turn
Cinccino,Substitute
Cinccino,Dazzling Gleam
Buneary,Cut
Buneary,Toxic
Buneary,Hidden Power
Buneary,Sunny Day
Buneary,Ice Beam
Buneary,Protect
Buneary,Rain Dance
Buneary,Frustration
Buneary,Solar Beam
Buneary,Thunderbolt
Buneary,Return
Buneary,Dig
Buneary,Shadow Ball
Buneary,Double Team
Buneary,Facade
Buneary,Rest
Buneary,Attract
Buneary,Round
Buneary,Fling
Buneary,Charge Beam
Buneary,Retaliate
Buneary,Thunder Wave
Buneary,Grass Knot
Buneary,Swagger
Buneary,Sleep Talk
Buneary,Substitute
Buneary,Rock Smash
Buneary,Power-Up Punch
Buneary,Confide
Lopunny,Cut
Lopunny,Strength
Lopunny,Toxic
Lopunny,Hidden Power
Lopunny,Sunny Day
Lopunny,Ice Beam
Lopunny,Blizzard
Lopunny,Hyper Beam
Lopunny,Protect
Lopunny,Rain Dance
Lopunny,Frustration
Lopunny,Solar Beam
Lopunny,Thunderbolt
Lopunny,Thunder
Lopunny,Return
Lopunny,Dig
Lopunny,Shadow Ball
Lopunny,Double Team
Lopunny,Facade
Lopunny,Rest
Lopunny,Attract
Lopunny,Low Sweep
Lopunny,Round
Lopunny,Focus Blast
Lopunny,Fling
Lopunny,Charge Beam
Lopunny,Retaliate
Lopunny,Giga Impact
Lopunny,Thunder Wave
Lopunny,Grass Knot
Lopunny,Swagger
Lopunny,Sleep Talk
Lopunny,Substitute
Lopunny,Rock Smash
Lopunny,Power-Up Punch
Lopunny,Confide
Snubbull,Strength
Snubbull,Roar
Snubbull,Toxic
Snubbull,Bulk Up
Snubbull,Hidden Power
Snubbull,Sunny Day
Snubbull,Taunt
Snubbull,Protect
Snubbull,Rain Dance
Snubbull,Frustration
Snubbull,Solar Beam
Snubbull,Thunderbolt
Snubbull,Thunder
Snubbull,Earthquake
Snubbull,Return
Snubbull,Dig
Snubbull,Shadow Ball
Snubbull,Brick Break
Snubbull,Double Team
Snubbull,Reflect
Snubbull,Flamethrower
Snubbull,Sludge Bomb
Snubbull,Fire Blast
Snubbull,Torment
Snubbull,Facade
Snubbull,Rest
Snubbull,Attract
Snubbull,Thief
Snubbull,Round
Snubbull,Overheat
Snubbull,Fling
Snubbull,Incinerate
Snubbull,Payback
Snubbull,Retaliate
Snubbull,Thunder Wave
Snubbull,Bulldoze
Snubbull,Swagger
Snubbull,Sleep Talk
Snubbull,Substitute
Snubbull,Wild Charge
Snubbull,Rock Smash
Snubbull,Snarl
Snubbull,Power-Up Punch
Snubbull,Dazzling Gleam
Snubbull,Confide
Granbull,Strength
Granbull,Roar
Granbull,Toxic
Granbull,Bulk Up
Granbull,Hidden Power
Granbull,Sunny Day
Granbull,Taunt
Granbull,Hyper Beam
Granbull,Protect
Granbull,Rain Dance
Granbull,Frustration
Granbull,Solar Beam
Granbull,Thunderbolt
Granbull,Thunder
Granbull,Earthquake
Granbull,Return
Granbull,Dig
Granbull,Shadow Ball
Granbull,Brick Break
Granbull,Double Team
Granbull,Reflect
Granbull,Flamethrower
Granbull,Sludge Bomb
Granbull,Fire Blast
Granbull,Rock Tomb
Granbull,Torment
Granbull,Facade
Granbull,Rest
Granbull,Attract
Granbull,Thief
Granbull,Round
Granbull,Overheat
Granbull,Focus Blast
Granbull,Fling
Granbull,Incinerate
Granbull,Payback
Granbull,Retaliate
Granbull,Giga Impact
Granbull,Stone Edge
Granbull,Thunder Wave
Granbull,Bulldoze
Granbull,Rock Slide
Granbull,Swagger
Granbull,Sleep Talk
Granbull,Substitute
Granbull,Wild Charge
Granbull,Rock Smash
Granbull,Snarl
Granbull,Power-Up Punch
Granbull,Dazzling Gleam
Granbull,Confide
Aipom,Cut
Aipom,Strength
Aipom,Hone Claws
Aipom,Toxic
Aipom,Hidden Power
Aipom,Sunny Day
Aipom,Taunt
Aipom,Protect
Aipom,Rain Dance
Aipom,Frustration
Aipom,Solar Beam
Aipom,Thunderbolt
Aipom,Thunder
Aipom,Return
Aipom,Dig
Aipom,Shadow Ball
Aipom,Brick Break
Aipom,Double Team
Aipom,Aerial Ace
Aipom,Facade
Aipom,Rest
Aipom,Attract
Aipom,Thief
Aipom,Low Sweep
Aipom,Round
Aipom,Fling
Aipom,Acrobatics
Aipom,Shadow Claw
Aipom,Payback
Aipom,Retaliate
Aipom,Thunder Wave
Aipom,Dream Eater
Aipom,Grass Knot
Aipom,Swagger
Aipom,Sleep Talk
Aipom,U-Turn
Aipom,Substitute
Aipom,Rock Smash
Aipom,Power-Up Punch
Aipom,Confide
Ambipom,Cut
Ambipom,Strength
Ambipom,Hone Claws
Ambipom,Toxic
Ambipom,Hidden Power
Ambipom,Sunny Day
Ambipom,Taunt
Ambipom,Hyper Beam
Ambipom,Protect
Ambipom,Rain Dance
Ambipom,Frustration
Ambipom,Solar Beam
Ambipom,Thunderbolt
Ambipom,Thunder
Ambipom,Return
Ambipom,Dig
Ambipom,Shadow Ball
Ambipom,Brick Break
Ambipom,Double Team
Ambipom,Aerial Ace
Ambipom,Facade
Ambipom,Rest
Ambipom,Attract
Ambipom,Thief
Ambipom,Low Sweep
Ambipom,Round
Ambipom,Fling
Ambipom,Acrobatics
Ambipom,Shadow Claw
Ambipom,Payback
Ambipom,Retaliate
Ambipom,Giga Impact
Ambipom,Thunder Wave
Ambipom,Dream Eater
Ambipom,Grass Knot
Ambipom,Swagger
Ambipom,Sleep Talk
Ambipom,U-Turn
Ambipom,Substitute
Ambipom,Rock Smash
Ambipom,Power-Up Punch
Ambipom,Confide
Deerling,Toxic
Deerling,Hidden Power
Deerling,Sunny Day
Deerling,Light Screen
Deerling,Protect
Deerling,Rain Dance
Deerling,Safeguard
Deerling,Frustration
Deerling,Solar Beam
Deerling,Return
Deerling,Shadow Ball
Deerling,Double Team
Deerling,Facade
Deerling,Rest
Deerling,Attract
Deerling,Round
Deerling,Echoed Voice
Deerling,Energy Ball
Deerling,Retaliate
Deerling,Flash
Deerling,Thunder Wave
Deerling,Grass Knot
Deerling,Swagger
Deerling,Sleep Talk
Deerling,Substitute
Deerling,Wild Charge
Deerling,Nature Power
Sawsbuck,Cut
Sawsbuck,Toxic
Sawsbuck,Hidden Power
Sawsbuck,Sunny Day
Sawsbuck,Hyper Beam
Sawsbuck,Light Screen
Sawsbuck,Protect
Sawsbuck,Rain Dance
Sawsbuck,Safeguard
Sawsbuck,Frustration
Sawsbuck,Solar Beam
Sawsbuck,Return
Sawsbuck,Shadow Ball
Sawsbuck,Double Team
Sawsbuck,Facade
Sawsbuck,Rest
Sawsbuck,Attract
Sawsbuck,Round
Sawsbuck,Echoed Voice
Sawsbuck,Energy Ball
Sawsbuck,Retaliate
Sawsbuck,Giga Impact
Sawsbuck,Flash
Sawsbuck,Thunder Wave
Sawsbuck,Swords Dance
Sawsbuck,Grass Knot
Sawsbuck,Swagger
Sawsbuck,Sleep Talk
Sawsbuck,Substitute
Sawsbuck,Wild Charge
Sawsbuck,Rock Smash
Sawsbuck,Nature Power
Teddiursa,Cut
Teddiursa,Strength
Teddiursa,Hone Claws
Teddiursa,Roar
Teddiursa,Toxic
Teddiursa,Bulk Up
Teddiursa,Hidden Power
Teddiursa,Sunny Day
Teddiursa,Taunt
Teddiursa,Protect
Teddiursa,Rain Dance
Teddiursa,Frustration
Teddiursa,Earthquake
Teddiursa,Return
Teddiursa,Dig
Teddiursa,Brick Break
Teddiursa,Double Team
Teddiursa,Rock Tomb
Teddiursa,Aerial Ace
Teddiursa,Torment
Teddiursa,Facade
Teddiursa,Rest
Teddiursa,Attract
Teddiursa,Thief
Teddiursa,Round
Teddiursa,Fling
Teddiursa,Shadow Claw
Teddiursa,Payback
Teddiursa,Retaliate
Teddiursa,Swords Dance
Teddiursa,Bulldoze
Teddiursa,Rock Slide
Teddiursa,Swagger
Teddiursa,Sleep Talk
Teddiursa,Substitute
Teddiursa,Rock Smash
Teddiursa,Power-Up Punch
Teddiursa,Confide
Ursaring,Cut
Ursaring,Strength
Ursaring,Hone Claws
Ursaring,Roar
Ursaring,Toxic
Ursaring,Bulk Up
Ursaring,Hidden Power
Ursaring,Sunny Day
Ursaring,Taunt
Ursaring,Hyper Beam
Ursaring,Protect
Ursaring,Rain Dance
Ursaring,Frustration
Ursaring,Smack Down
Ursaring,Earthquake
Ursaring,Return
Ursaring,Dig
Ursaring,Brick Break
Ursaring,Double Team
Ursaring,Rock Tomb
Ursaring,Aerial Ace
Ursaring,Torment
Ursaring,Facade
Ursaring,Rest
Ursaring,Attract
Ursaring,Thief
Ursaring,Round
Ursaring,Focus Blast
Ursaring,Fling
Ursaring,Shadow Claw
Ursaring,Payback
Ursaring,Retaliate
Ursaring,Giga Impact
Ursaring,Stone Edge
Ursaring,Swords Dance
Ursaring,Bulldoze
Ursaring,Rock Slide
Ursaring,Swagger
Ursaring,Sleep Talk
Ursaring,Substitute
Ursaring,Rock Smash
Ursaring,Power-Up Punch
Ursaring,Confide
Lickitung,Cut
Lickitung,Surf
Lickitung,Strength
Lickitung,Toxic
Lickitung,Hidden Power
Lickitung,Sunny Day
Lickitung,Ice Beam
Lickitung,Blizzard
Lickitung,Hyper Beam
Lickitung,Protect
Lickitung,Rain Dance
Lickitung,Frustration
Lickitung,Solar Beam
Lickitung,Thunderbolt
Lickitung,Thunder
Lickitung,Earthquake
Lickitung,Return
Lickitung,Dig
Lickitung,Shadow Ball
Lickitung,Brick Break
Lickitung,Double Team
Lickitung,Flamethrower
Lickitung,Sandstorm
Lickitung,Fire Blast
Lickitung,Rock Tomb
Lickitung,Facade
Lickitung,Rest
Lickitung,Attract
Lickitung,Thief
Lickitung,Round
Lickitung,Fling
Lickitung,Incinerate
Lickitung,Retaliate
Lickitung,Giga Impact
Lickitung,Swords Dance
Lickitung,Psych Up
Lickitung,Bulldoze
Lickitung,Rock Slide
Lickitung,Dragon Tail
Lickitung,Dream Eater
Lickitung,Swagger
Lickitung,Sleep Talk
Lickitung,Substitute
Lickitung,Rock Smash
Lickitung,Power-Up Punch
Lickitung,Confide
Lickilicky,Cut
Lickilicky,Surf
Lickilicky,Strength
Lickilicky,Toxic
Lickilicky,Hidden Power
Lickilicky,Sunny Day
Lickilicky,Ice Beam
Lickilicky,Blizzard
Lickilicky,Hyper Beam
Lickilicky,Protect
Lickilicky,Rain Dance
Lickilicky,Frustration
Lickilicky,Solar Beam
Lickilicky,Thunderbolt
